country_id;country_name;powerplant_name;gppd_idnr;capacity_mw;latitude;longitude;primary_fuel_id;primary_fuel;source;url;geolocation_source;generation_gwh_2013;generation_gwh_2014;generation_gwh_2015;generation_gwh_2016;generation_gwh_2017
1;Australia;Lake Echo;AUS0000124;324;-422537;1466207;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;9981666666666670;9300638888888890;3355416666666670;10505638888888900;5387888888888890
1;Australia;Lake Glenmaggie;AUS0000086;40;-379047;1468011;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;7985;5456944444444440;6778888888888890;5010277777777780;1022861111111110
1;Australia;Lake William Hovell;AUS0000099;20;-369129;1463921;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;39608333333333300;4841666666666670;29608333333333300;27641666666666700;5466666666666670
1;Australia;Laverton;AUS0000371;15;-286216;1223965;6;Oil;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;4722222222222220;35469444444444400;38402777777777800;35658333333333300;3642777777777780
1;Australia;Laverton North;AUS0000090;3120;-378416;1447887;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;14818888888888900;15807777777777800;11441666666666700;2243138888888890;7952083333333330
1;Australia;Leinster Nickel Mine;AUS0000212;590;-278141;1206990;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;31680444444444400;3025083333333330;2808511111111110;29587111111111100;31384277777777800
1;Australia;Lemonthyme;AUS0000132;816;-416038;1461390;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;2503386111111110;30454555555555600;2573525;22509944444444400;28653833333333300
1;Australia;Leonora;AUS0000409;443;-288811;1213213;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;117175;9833055555555560;888888888888889;8509722222222220;8414166666666670
1;Australia;Liapootah;AUS0000123;873;-423763;1465099;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;43881444444444400;5024580555555560;41434527777777800;38096972222222200;4351383333333330
1;Australia;Liddell;AUS0000280;22000;-323713;1509776;5;Coal;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;6577395555555560;7365723055555550;8068462222222220;7955425555555560;9510035555555560
1;Australia;Lower Lake Margaret;AUS0000131;32;-420147;1455261;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;1646611111111110;8528611111111110;5676388888888890;15410277777777800;14689444444444400
1;Australia;Loy Yang A;AUS0000092;21800;-382536;1465746;5;Coal;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;16268610833333300;16099330277777800;16226412222222200;15715546666666700;15885288055555600
1;Australia;Loy Yang B;AUS0000075;10000;-382564;1465864;5;Coal;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;8591400833333330;7307038055555560;8622021111111110;8451503055555550;8572255555555550
1;Australia;Lucas Heights I;AUS0000037;539;-340293;1510021;3;Waste;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;3139527777777780;23338333333333300;22753055555555600;14752222222222200;16261666666666700
1;Australia;Lucas Heights II;AUS0000036;160;-340481;1509739;3;Waste;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;9420333333333330;1022761111111110;10090833333333300;10231583333333300;9716305555555560
1;Australia;Macarthur Wind Farm;AUS0000417;4200;-380075;1421865;1;Wind;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;5776252777777780;10662675;9971522222222220;10067011111111100;8940766666666670
1;Australia;Mackay;AUS0000146;300;-211446;1491591;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;5833333333333330;11944444444444400;29138888888888900;32222222222222200;39
1;Australia;Mackintosh;AUS0000142;799;-416997;1456461;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;31424888888888900;4219738888888890;34108972222222200;26956138888888900;40321555555555600
1;Australia;McArthur River Mine;AUS0000424;780;-164335;1360935;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;15993333333333300;17960444444444400;2857841666666670;2609147222222220;24770388888888900
1;Australia;McKay Creek (Mount Beauty Hydro Scheme);AUS0000104;1500;-368584;1472345;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;10075888888888900;1208313888888890;882088888888889;8775472222222220;13943416666666700
1;Australia;Meadowbank;AUS0000122;400;-426112;1468457;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;16198777777777800;2108113888888890;4414805555555560;10296777777777800;1842302777777780
1;Australia;Meekatharra;AUS0000408;29;-265952;1184830;6;Oil;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;7711944444444440;7876666666666670;6495;7738611111111110;7638055555555560
1;Australia;Mica Creek;AUS0000446;3250;-207777;1394905;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;17762222222222200;15707702777777800;6434019444444440;19722666666666700;5021944444444440
1;Australia;Millmerran;AUS0000163;8560;-279615;1512789;5;Coal;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;707706;66689158333333300;6629263888888890;6653693333333330;66085569444444400
1;Australia;Mintaro;AUS0000249;900;-339031;1387383;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;12274444444444400;7968055555555560;7133611111111110;13053333333333300;29628611111111100
1;Australia;Moranbah;AUS0000164;1256;-219851;1480246;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;67695;6663305555555560;23031111111111100;3630361111111110;8345416666666670
1;Australia;Moranbah North;AUS0000054;457;-218967;1479507;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;3218525;3176022222222220;4394063888888890;4662394444444440;4902294444444440
1;Australia;Mornington;AUS0000093;10;-383916;1448553;3;Waste;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;43180555555555600;5294444444444440;5711111111111110;6322777777777780;6338055555555560
1;Australia;Mortlake;AUS0000108;5660;-380632;1426675;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;1709266111111110;16734494444444400;11634769444444400;4870838888888890;11029175
1;Australia;Mortons Lane Wind Farm;AUS0000492;200;-378413;1424653;1;Wind;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;3320027777777780;6894027777777780;62304722222222200;61166666666666700;60945277777777800
1;Australia;Mount Keith Nickel Mine;AUS0000213;1120;-272146;1205480;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;3869952777777780;35573805555555600;30724055555555600;3389313888888890;3780163888888890
1;Australia;Mount Magnet;AUS0000207;19;-280871;1178327;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;46883333333333300;4490833333333330;34497222222222200;4084722222222220;38783333333333300
1;Australia;Mount Stuart;AUS0000165;4230;-193380;1468512;6;Oil;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;5684444444444440;12932222222222200;30820833333333300;5493416666666670;7340777777777780
1;Australia;Mt Piper;AUS0000281;14000;-333589;1500313;5;Coal;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;91110475;943606388888889;6282647222222220;7259195555555560;75576033333333300
1;Australia;Mugga Lane;AUS0000034;35;-353953;1491458;3;Waste;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;2535472222222220;23904166666666700;22063055555555600;22462777777777800;24575277777777800
1;Australia;Mungarra;AUS0000216;1120;-288893;1151177;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;13391166666666700;9800055555555560;9689;18198333333333300;13261944444444400
1;Australia;Neerabup;AUS0000198;3300;-316712;1158021;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;36310833333333300;7847916666666670;12481138888888900;11279555555555600;16624055555555600
1;Australia;Newman Iron Ore Mine;AUS0000199;1700;-233443;1197086;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;5677341666666670;5554222222222220;231335;12198944444444400;1871486111111110
1;Australia;Newport;AUS0000094;5000;-378415;1448942;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;185345;21915694444444400;9524805555555560;33232194444444400;3222108333333330
1;Australia;Norseman Mine;AUS0000320;90;-321963;1217943;6;Oil;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;2785527777777780;1633888888888890;1414611111111110;15068055555555600;8275833333333330
1;Australia;North Brown Hill  Wind Farm;AUS0000024;1323;-333093;1387296;1;Wind;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;4256411111111110;4843258333333330;42880944444444400;4572552777777780;39584
1;Australia;Oakey;AUS0000166;2820;-274184;1516798;2;Gas;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;274475;5774055555555550;4991413888888890;5202791666666670;133205
1;Australia;Oakland Hills Wind Farm;AUS0000016;670;-376871;1425467;1;Wind;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;14974555555555600;1688372222222220;14626083333333300;167865;17018166666666700
1;Australia;Ord River;AUS0000224;300;-161201;1287383;4;Hydro;Australian Renewable Energy Mapping Infrastructure;http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer;Australian Renewable Energy Mapping Infrastructure;2213347222222220;20543277777777800;20613972222222200;21672222222222200;21262194444444400
